id,date,receiver_deliverer,details,amount,currency,debit_credit
4092,2024-06-04,Alko1000\Haapsalu,'5555******4444 04.06.24  Alko1000\Haapsalu,421.4,EUR,D
4093,2024-06-06,Tarmo,Transaction with Tarmo,304.23,EUR,D
4094,2024-06-06,Laura,Transaction with Laura,430.01,EUR,K
4095,2024-06-06,Kristiine Keskus\Narva,'5555******4444 06.06.24  Kristiine Keskus\Narva,388.56,EUR,D
4096,2024-06-06,Grete,Transaction with Grete,824.29,EUR,D
4097,2024-06-07,Expert\Kilingi-Nõmme,'5555******4444 07.06.24  Expert\Kilingi-Nõmme,144.92,EUR,D
4098,2024-06-07,Circle K\Luunja,'5555******4444 07.06.24  Circle K\Luunja,89.3,EUR,D
4099,2024-06-07,Baltman\Kohtla-Järve,'5555******4444 07.06.24  Baltman\Kohtla-Järve,378.88,EUR,D
4100,2024-06-08,Ehe ja Ehtne\Türi,'5555******4444 08.06.24  Ehe ja Ehtne\Türi,149.05,EUR,D
4101,2024-06-08,Aatrium\Otepää,'5555******4444 08.06.24  Aatrium\Otepää,484.56,EUR,D
4102,2024-06-08,Statoil\Laagri,'5555******4444 08.06.24  Statoil\Laagri,76.53,EUR,D
4103,2024-06-08,Mart,Transaction with Mart,123.19,EUR,K
4104,2024-06-09,Charlot\Kilingi-Nõmme,'5555******4444 09.06.24  Charlot\Kilingi-Nõmme,265.61,EUR,D
4105,2024-06-09,Vallo,Transaction with Vallo,298.11,EUR,K
4106,2024-06-09,Linda,Transaction with Linda,860.61,EUR,K
4107,2024-06-09,Fama Keskus\Viljandi,'5555******4444 09.06.24  Fama Keskus\Viljandi,397.36,EUR,D
4108,2024-06-10,Prisma e-shop\Püssi,'5555******4444 10.06.24  Prisma e-shop\Püssi,10.82,EUR,D
4109,2024-06-10,Terminal Oil\Kärdla,'5555******4444 10.06.24  Terminal Oil\Kärdla,21.78,EUR,D
4110,2024-06-10,Eesti Disaini Maja\Keila,'5555******4444 10.06.24  Eesti Disaini Maja\Keila,155.53,EUR,D
4111,2024-06-10,Eva,Transaction with Eva,240.75,EUR,D
4112,2024-06-10,Ivo,Transaction with Ivo,507.11,EUR,K
4113,2024-06-13,Neste\Võru,'5555******4444 13.06.24  Neste\Võru,21.03,EUR,D
4114,2024-06-13,Motonet\Rakvere,'5555******4444 13.06.24  Motonet\Rakvere,139.36,EUR,D
4115,2024-06-14,Kalev,Salary from Kalev,4256.57,EUR,K
4116,2024-06-14,Terminal Oil\Maardu,'5555******4444 14.06.24  Terminal Oil\Maardu,87.81,EUR,D
4117,2024-06-16,Reet,Transaction with Reet,158.6,EUR,D
4118,2024-06-16,Grete,Transaction with Grete,314.71,EUR,D
4119,2024-06-16,Olerex\Kuressaare,'5555******4444 16.06.24  Olerex\Kuressaare,52.39,EUR,D
4120,2024-06-16,Euro Oil\Tallinn,'5555******4444 16.06.24  Euro Oil\Tallinn,92.73,EUR,D
4121,2024-06-18,Suunto\Mustvee,'5555******4444 18.06.24  Suunto\Mustvee,57.73,EUR,D
4122,2024-06-19,Euro Oil\Tõrva,'5555******4444 19.06.24  Euro Oil\Tõrva,14.89,EUR,D
4123,2024-06-19,Kaup24\Kunda,'5555******4444 19.06.24  Kaup24\Kunda,256.62,EUR,D
4124,2024-06-19,E-Selver\Kunda,'5555******4444 19.06.24  E-Selver\Kunda,346.97,EUR,D
4125,2024-06-20,Lea,Transaction with Lea,590.92,EUR,D
4126,2024-06-20,Neste\Luunja,'5555******4444 20.06.24  Neste\Luunja,50.69,EUR,D
4127,2024-06-20,Baltman\Rapla,'5555******4444 20.06.24  Baltman\Rapla,463.52,EUR,D
4128,2024-06-20,E-Selver\Abja-Paluoja,'5555******4444 20.06.24  E-Selver\Abja-Paluoja,37.04,EUR,D
4129,2024-06-20,Circle K\Luunja,'5555******4444 20.06.24  Circle K\Luunja,89.54,EUR,D
4130,2024-06-21,Kristiine Keskus\Jõhvi,'5555******4444 21.06.24  Kristiine Keskus\Jõhvi,312.14,EUR,D
4131,2024-06-21,Tööriistamarket\Kilingi-Nõmme,'5555******4444 21.06.24  Tööriistamarket\Kilingi-Nõmme,65.12,EUR,D
4132,2024-06-21,Ingrid,Transaction with Ingrid,291.31,EUR,K
4133,2024-06-21,Infonet\Tallinn,'5555******4444 21.06.24  Infonet\Tallinn,106.21,EUR,D
4134,2024-06-21,Mart,Transaction with Mart,572.29,EUR,D
4135,2024-06-22,Reserved\Võhma,'5555******4444 22.06.24  Reserved\Võhma,342.06,EUR,D
4136,2024-06-22,Euro Oil\Jõgeva,'5555******4444 22.06.24  Euro Oil\Jõgeva,58.72,EUR,D
4137,2024-06-23,Tondi Elektroonika\Kilingi-Nõmme,'5555******4444 23.06.24  Tondi Elektroonika\Kilingi-Nõmme,415.56,EUR,D
4138,2024-06-23,Fama Keskus\Põlva,'5555******4444 23.06.24  Fama Keskus\Põlva,140.03,EUR,D
4139,2024-06-24,Rahva Raamat e-pood\Kärdla,'5555******4444 24.06.24  Rahva Raamat e-pood\Kärdla,153.44,EUR,D
4140,2024-06-24,Terminal Oil\Elva,'5555******4444 24.06.24  Terminal Oil\Elva,58.81,EUR,D
4141,2024-06-25,Indrek,Salary from Indrek,2299.61,EUR,K
4142,2024-06-26,Eesti Disaini Maja\Keila,'5555******4444 26.06.24  Eesti Disaini Maja\Keila,225.78,EUR,D
4143,2024-06-26,Alko1000\Luunja,'5555******4444 26.06.24  Alko1000\Luunja,251.35,EUR,D
4144,2024-06-26,Kristel,Transaction with Kristel,977.34,EUR,D
4145,2024-06-27,Nõmme Turg\Muhu,'5555******4444 27.06.24  Nõmme Turg\Muhu,465.69,EUR,D
4146,2024-06-27,Bauhof\Põltsamaa,'5555******4444 27.06.24  Bauhof\Põltsamaa,477.53,EUR,D
4147,2024-06-28,Aivi,Transaction with Aivi,420.97,EUR,K
4148,2024-06-28,SkyMedia\Paide,'5555******4444 28.06.24  SkyMedia\Paide,94.44,EUR,D
4149,2024-06-28,Hansapost e-pood\Vastseliina,'5555******4444 28.06.24  Hansapost e-pood\Vastseliina,59.29,EUR,D
4150,2024-06-28,Olerex\Lihula,'5555******4444 28.06.24  Olerex\Lihula,38.04,EUR,D
4151,2024-06-29,Neste\Lääne-Nigula,'5555******4444 29.06.24  Neste\Lääne-Nigula,77.22,EUR,D
4152,2024-06-29,Koduekstra\Muhu,'5555******4444 29.06.24  Koduekstra\Muhu,78.09,EUR,D
4153,2024-06-29,Liviko\Keila,'5555******4444 29.06.24  Liviko\Keila,80.85,EUR,D
4154,2024-06-29,E-Selver\Haapsalu,'5555******4444 29.06.24  E-Selver\Haapsalu,258.97,EUR,D
4155,2024-07-04,Terminal Oil\Kiviõli,'5555******4444 04.07.24  Terminal Oil\Kiviõli,36.86,EUR,D
4156,2024-07-04,Peeter,Transaction with Peeter,817.99,EUR,K
4157,2024-07-06,Mart,Transaction with Mart,823.04,EUR,D
4158,2024-07-06,Bauhof\Maardu,'5555******4444 06.07.24  Bauhof\Maardu,106.72,EUR,D
4159,2024-07-06,Katrin,Transaction with Katrin,769.25,EUR,D
4160,2024-07-06,Neste\Lohusuu,'5555******4444 06.07.24  Neste\Lohusuu,12.28,EUR,D
4161,2024-07-06,E-Selver\Saku,'5555******4444 06.07.24  E-Selver\Saku,147.09,EUR,D
4162,2024-07-07,Stockmann\Narva,'5555******4444 07.07.24  Stockmann\Narva,262.38,EUR,D
4163,2024-07-08,Oskar,Transaction with Oskar,558.92,EUR,D
4164,2024-07-08,Kurepesa\Jõhvi,'5555******4444 08.07.24  Kurepesa\Jõhvi,255.23,EUR,D
4165,2024-07-08,Kaubamaja e-pood\Sillamäe,'5555******4444 08.07.24  Kaubamaja e-pood\Sillamäe,494.77,EUR,D
4166,2024-07-09,Jetoil\Kunda,'5555******4444 09.07.24  Jetoil\Kunda,70.91,EUR,D
4167,2024-07-09,Kertu,Transaction with Kertu,707.21,EUR,D
4168,2024-07-09,Airi,Transaction with Airi,612.3,EUR,D
4169,2024-07-09,Grete,Transaction with Grete,237.22,EUR,K
4170,2024-07-10,Kaubamaja\Jõgeva,'5555******4444 10.07.24  Kaubamaja\Jõgeva,287.52,EUR,D
4171,2024-07-10,Kaup24\Kuressaare,'5555******4444 10.07.24  Kaup24\Kuressaare,469.14,EUR,D
4172,2024-07-10,Jetoil\Tapa,'5555******4444 10.07.24  Jetoil\Tapa,36.14,EUR,D
4173,2024-07-10,Telia\Haapsalu,'5555******4444 10.07.24  Telia\Haapsalu,61.12,EUR,D
4174,2024-07-11,Kadaka Turg\Võru,'5555******4444 11.07.24  Kadaka Turg\Võru,382.87,EUR,D
4175,2024-07-11,Siim,Transaction with Siim,793.71,EUR,K
4176,2024-07-11,Utilitas\Türi,'5555******4444 11.07.24  Utilitas\Türi,152.66,EUR,D
4177,2024-07-12,Ülemiste Keskus\Võhma,'5555******4444 12.07.24  Ülemiste Keskus\Võhma,249.42,EUR,D
4178,2024-07-12,Maxima\Rapla,'5555******4444 12.07.24  Maxima\Rapla,484.17,EUR,D
4179,2024-07-13,Neste\Võru,'5555******4444 13.07.24  Neste\Võru,72.08,EUR,D
4180,2024-07-13,Solaris Keskus\Kohtla-Järve,'5555******4444 13.07.24  Solaris Keskus\Kohtla-Järve,66.35,EUR,D
4181,2024-07-13,Merle,Transaction with Merle,486.46,EUR,D
4182,2024-07-13,Olerex\Võsu,'5555******4444 13.07.24  Olerex\Võsu,60.83,EUR,D
4183,2024-07-13,Egle,Transaction with Egle,885.27,EUR,K
4184,2024-07-14,Neste\Keila,'5555******4444 14.07.24  Neste\Keila,50.01,EUR,D
4185,2024-07-14,Siret,Transaction with Siret,967.03,EUR,D
4186,2024-07-14,Olerex\Valga,'5555******4444 14.07.24  Olerex\Valga,61.24,EUR,D
4187,2024-07-14,Maiken,Salary from Maiken,3627.71,EUR,K
4188,2024-07-16,Solaris Keskus\Elva,'5555******4444 16.07.24  Solaris Keskus\Elva,51.32,EUR,D
4189,2024-07-16,Annika,Transaction with Annika,601.68,EUR,K
4190,2024-07-16,Reet,Salary from Reet,1542.92,EUR,K
4191,2024-07-17,House\Laagri,'5555******4444 17.07.24  House\Laagri,401.01,EUR,D
4192,2024-07-17,Triin,Transaction with Triin,958.11,EUR,K
4193,2024-07-17,Signe,Transaction with Signe,634.47,EUR,D
4194,2024-07-18,Denim Dream\Kunda,'5555******4444 18.07.24  Denim Dream\Kunda,491.98,EUR,D
4195,2024-07-20,NS King\Võru,'5555******4444 20.07.24  NS King\Võru,337.74,EUR,D
4196,2024-07-20,Sadama Turg\Saue,'5555******4444 20.07.24  Sadama Turg\Saue,252.73,EUR,D
4197,2024-07-20,Ehe ja Ehtne\Rakvere,'5555******4444 20.07.24  Ehe ja Ehtne\Rakvere,182.26,EUR,D
4198,2024-07-20,Zara\Kohtla-Järve,'5555******4444 20.07.24  Zara\Kohtla-Järve,45.93,EUR,D
4199,2024-07-21,Mihkel,Transaction with Mihkel,760.02,EUR,D
4200,2024-07-21,Statoil\Rakvere,'5555******4444 21.07.24  Statoil\Rakvere,41.56,EUR,D
4201,2024-07-21,Apollo Raamatud\Tabasalu,'5555******4444 21.07.24  Apollo Raamatud\Tabasalu,437.53,EUR,D
4202,2024-07-22,Kristel,Transaction with Kristel,404.44,EUR,K
4203,2024-07-22,Photopoint\Lihula,'5555******4444 22.07.24  Photopoint\Lihula,204.31,EUR,D
4204,2024-07-22,Ingrid,Transaction with Ingrid,611.41,EUR,D
4205,2024-07-23,Liviko\Kohtla-Järve,'5555******4444 23.07.24  Liviko\Kohtla-Järve,399.76,EUR,D
4206,2024-07-23,Hansapost e-pood\Türi,'5555******4444 23.07.24  Hansapost e-pood\Türi,229.81,EUR,D
4207,2024-07-23,Alexela\Luunja,'5555******4444 23.07.24  Alexela\Luunja,99.8,EUR,D
4208,2024-07-23,Uuskasutuskeskus\Tõrva,'5555******4444 23.07.24  Uuskasutuskeskus\Tõrva,121.61,EUR,D
4209,2024-07-23,Ivo Nikkolo\Tapa,'5555******4444 23.07.24  Ivo Nikkolo\Tapa,19.88,EUR,D
4210,2024-07-24,Pärnu Vesi\Maardu,'5555******4444 24.07.24  Pärnu Vesi\Maardu,156.45,EUR,D
4211,2024-07-25,Alexela\Võsu,'5555******4444 25.07.24  Alexela\Võsu,37.59,EUR,D
4212,2024-07-25,ProShop\Jõhvi,'5555******4444 25.07.24  ProShop\Jõhvi,472.5,EUR,D
4213,2024-07-26,Liina,Transaction with Liina,767.61,EUR,K
4214,2024-07-27,Jetoil\Tapa,'5555******4444 27.07.24  Jetoil\Tapa,54.94,EUR,D
4215,2024-07-27,Annika,Transaction with Annika,171.94,EUR,K
4216,2024-07-27,Ivo Nikkolo\Abja-Paluoja,'5555******4444 27.07.24  Ivo Nikkolo\Abja-Paluoja,142.1,EUR,D
4217,2024-07-28,Kadri,Transaction with Kadri,558.28,EUR,D
4218,2024-07-29,Aivar,Transaction with Aivar,593.79,EUR,K
4219,2024-07-29,Argo,Transaction with Argo,81.46,EUR,K
4220,2024-07-29,Hannes,Transaction with Hannes,600.79,EUR,D
4221,2024-07-30,Grossi Toidukaubad\Mustvee,'5555******4444 30.07.24  Grossi Toidukaubad\Mustvee,309.96,EUR,D
4222,2024-07-30,Marten,Transaction with Marten,255.77,EUR,D
4223,2024-07-30,Helena,Salary from Helena,4182.47,EUR,K
4224,2024-07-30,Keskturg\Kärdla,'5555******4444 30.07.24  Keskturg\Kärdla,168.93,EUR,D
4225,2024-07-30,Sõbralt Sõbrale\Võru,'5555******4444 30.07.24  Sõbralt Sõbrale\Võru,67.26,EUR,D
4226,2024-07-31,Bauhof e-pood\Haapsalu,'5555******4444 31.07.24  Bauhof e-pood\Haapsalu,403.3,EUR,D
4227,2024-07-31,Home Decor\Tapa,'5555******4444 31.07.24  Home Decor\Tapa,62.98,EUR,D
4228,2024-07-31,E-Selver\Rapla,'5555******4444 31.07.24  E-Selver\Rapla,324.43,EUR,D
4229,2024-07-31,PetCity e-pood\Kilingi-Nõmme,'5555******4444 31.07.24  PetCity e-pood\Kilingi-Nõmme,187.38,EUR,D
4230,2024-08-01,Neste\Laagri,'5555******4444 01.08.24  Neste\Laagri,10.04,EUR,D
4231,2024-08-01,Benu Apteek\Abja-Paluoja,'5555******4444 01.08.24  Benu Apteek\Abja-Paluoja,493.01,EUR,D
4232,2024-08-01,Marko,Transaction with Marko,353.08,EUR,D
4233,2024-08-01,Janek,Transaction with Janek,656.75,EUR,D
4234,2024-08-02,Rocca al Mare Kaubanduskeskus\Narva,'5555******4444 02.08.24  Rocca al Mare Kaubanduskeskus\Narva,257.07,EUR,D
4235,2024-08-02,Euro Oil\Põltsamaa,'5555******4444 02.08.24  Euro Oil\Põltsamaa,99.57,EUR,D
4236,2024-08-02,Anu,Transaction with Anu,668.82,EUR,K
4237,2024-08-02,Indrek,Transaction with Indrek,422.04,EUR,D
4238,2024-08-03,Neste\Sillamäe,'5555******4444 03.08.24  Neste\Sillamäe,56.42,EUR,D
4239,2024-08-03,Jetoil\Keila,'5555******4444 03.08.24  Jetoil\Keila,44.73,EUR,D
4240,2024-08-03,AlkoExpress\Luunja,'5555******4444 03.08.24  AlkoExpress\Luunja,234.52,EUR,D
4241,2024-08-04,Kersti,Transaction with Kersti,748.6,EUR,K
4242,2024-08-05,Solaris Keskus\Tabasalu,'5555******4444 05.08.24  Solaris Keskus\Tabasalu,21.73,EUR,D
4243,2024-08-05,Circle K\Jõhvi,'5555******4444 05.08.24  Circle K\Jõhvi,42.57,EUR,D
4244,2024-08-05,Hansapost\Rakvere,'5555******4444 05.08.24  Hansapost\Rakvere,57.61,EUR,D
4245,2024-08-06,Tervis24\Laagri,'5555******4444 06.08.24  Tervis24\Laagri,155.18,EUR,D
4246,2024-08-06,Jetoil\Tallinn,'5555******4444 06.08.24  Jetoil\Tallinn,30.35,EUR,D
4247,2024-08-07,Apollo Raamatud\Saue,'5555******4444 07.08.24  Apollo Raamatud\Saue,100.17,EUR,D
4248,2024-08-07,Arsenal\Elva,'5555******4444 07.08.24  Arsenal\Elva,225.41,EUR,D
4249,2024-08-07,Circle K\Otepää,'5555******4444 07.08.24  Circle K\Otepää,94.99,EUR,D
4250,2024-08-07,Euro Oil\Pärnu,'5555******4444 07.08.24  Euro Oil\Pärnu,54.08,EUR,D
4251,2024-08-07,Alexela\Võru,'5555******4444 07.08.24  Alexela\Võru,18.26,EUR,D
4252,2024-08-08,Tasku Keskus\Muhu,'5555******4444 08.08.24  Tasku Keskus\Muhu,308.99,EUR,D
4253,2024-08-08,Koduekstra\Tabasalu,'5555******4444 08.08.24  Koduekstra\Tabasalu,289.55,EUR,D
4254,2024-08-08,XS Mänguasjad\Valga,'5555******4444 08.08.24  XS Mänguasjad\Valga,298.8,EUR,D
4255,2024-08-08,Seesam\Põltsamaa,'5555******4444 08.08.24  Seesam\Põltsamaa,129.99,EUR,D
4256,2024-08-08,Maxima\Vastseliina,'5555******4444 08.08.24  Maxima\Vastseliina,112.96,EUR,D
4257,2024-08-09,Rahva Raamat\Haapsalu,'5555******4444 09.08.24  Rahva Raamat\Haapsalu,237.14,EUR,D
4258,2024-08-09,Terminal Oil\Tapa,'5555******4444 09.08.24  Terminal Oil\Tapa,73.48,EUR,D
4259,2024-08-09,Tervis24\Lihula,'5555******4444 09.08.24  Tervis24\Lihula,33.35,EUR,D
4260,2024-08-10,Hortes\Lääne-Nigula,'5555******4444 10.08.24  Hortes\Lääne-Nigula,229.69,EUR,D
4261,2024-08-11,Alexela\Paide,'5555******4444 11.08.24  Alexela\Paide,51.35,EUR,D
4262,2024-08-11,Helena,Transaction with Helena,248.63,EUR,K
4263,2024-08-11,Viktor,Salary from Viktor,1261.93,EUR,K
4264,2024-08-12,Balti Jaama Turg\Kunda,'5555******4444 12.08.24  Balti Jaama Turg\Kunda,427.18,EUR,D
4265,2024-08-12,Sportland\Loksa,'5555******4444 12.08.24  Sportland\Loksa,121.01,EUR,D
4266,2024-08-12,Alexela\Valga,'5555******4444 12.08.24  Alexela\Valga,60.82,EUR,D
4267,2024-08-12,Rahva Raamat\Muhu,'5555******4444 12.08.24  Rahva Raamat\Muhu,305.13,EUR,D
4268,2024-08-15,Koduekstra\Mustvee,'5555******4444 15.08.24  Koduekstra\Mustvee,108.79,EUR,D
4269,2024-08-15,Statoil\Elva,'5555******4444 15.08.24  Statoil\Elva,19.19,EUR,D
4270,2024-08-15,Statoil\Kunda,'5555******4444 15.08.24  Statoil\Kunda,10.76,EUR,D
4271,2024-08-15,Arsenal\Tapa,'5555******4444 15.08.24  Arsenal\Tapa,411.58,EUR,D
4272,2024-08-16,Circle K\Kose,'5555******4444 16.08.24  Circle K\Kose,36.38,EUR,D
4273,2024-08-16,Circle K\Türi,'5555******4444 16.08.24  Circle K\Türi,32.66,EUR,D
4274,2024-08-16,Expert\Põltsamaa,'5555******4444 16.08.24  Expert\Põltsamaa,54.9,EUR,D
4275,2024-08-16,Stockmann\Laagri,'5555******4444 16.08.24  Stockmann\Laagri,283.27,EUR,D
4276,2024-08-17,PetCity\Saku,'5555******4444 17.08.24  PetCity\Saku,116.0,EUR,D
4277,2024-08-17,Rimi e-pood\Tallinn,'5555******4444 17.08.24  Rimi e-pood\Tallinn,348.16,EUR,D
4278,2024-08-17,Jetoil\Viljandi,'5555******4444 17.08.24  Jetoil\Viljandi,78.61,EUR,D
4279,2024-08-19,Hansapost e-pood\Narva,'5555******4444 19.08.24  Hansapost e-pood\Narva,116.68,EUR,D
4280,2024-08-19,Baltman\Laagri,'5555******4444 19.08.24  Baltman\Laagri,241.59,EUR,D
4281,2024-08-20,Erik,Salary from Erik,1935.02,EUR,K
4282,2024-08-20,Hortes\Türi,'5555******4444 20.08.24  Hortes\Türi,484.88,EUR,D
4283,2024-08-20,Jetoil\Kilingi-Nõmme,'5555******4444 20.08.24  Jetoil\Kilingi-Nõmme,52.9,EUR,D
4284,2024-08-21,Tondi Elektroonika\Põlva,'5555******4444 21.08.24  Tondi Elektroonika\Põlva,266.95,EUR,D
4285,2024-08-21,Grete,Transaction with Grete,41.1,EUR,K
4286,2024-08-21,Sportland\Kuressaare,'5555******4444 21.08.24  Sportland\Kuressaare,395.97,EUR,D
4287,2024-08-22,Statoil\Laagri,'5555******4444 22.08.24  Statoil\Laagri,76.62,EUR,D
4288,2024-08-22,Neste\Valga,'5555******4444 22.08.24  Neste\Valga,27.08,EUR,D
4289,2024-08-22,Arsenal\Mustvee,'5555******4444 22.08.24  Arsenal\Mustvee,438.47,EUR,D
4290,2024-08-22,Photopoint\Keila,'5555******4444 22.08.24  Photopoint\Keila,352.87,EUR,D
4291,2024-08-23,Juhan,Transaction with Juhan,96.94,EUR,K
4292,2024-08-23,Heino,Salary from Heino,2515.64,EUR,K
4293,2024-08-23,Kaubamaja\Valga,'5555******4444 23.08.24  Kaubamaja\Valga,85.4,EUR,D
4294,2024-08-24,Terminal Oil\Valga,'5555******4444 24.08.24  Terminal Oil\Valga,13.04,EUR,D
4295,2024-08-24,Olerex\Sillamäe,'5555******4444 24.08.24  Olerex\Sillamäe,61.86,EUR,D
4296,2024-08-25,Ott,Transaction with Ott,469.33,EUR,K
4297,2024-08-26,Matkasport\Püssi,'5555******4444 26.08.24  Matkasport\Püssi,313.35,EUR,D
4298,2024-08-27,Tööriistamarket\Elva,'5555******4444 27.08.24  Tööriistamarket\Elva,469.2,EUR,D
4299,2024-08-27,Coop\Tallinn,'5555******4444 27.08.24  Coop\Tallinn,191.14,EUR,D
4300,2024-08-27,Anu,Transaction with Anu,496.9,EUR,K
4301,2024-08-29,Utilitas\Otepää,'5555******4444 29.08.24  Utilitas\Otepää,63.96,EUR,D
4302,2024-08-29,Jetoil\Luunja,'5555******4444 29.08.24  Jetoil\Luunja,98.76,EUR,D
4303,2024-08-29,Eveli,Transaction with Eveli,863.87,EUR,K
4304,2024-08-29,Kaja,Transaction with Kaja,128.73,EUR,D
4305,2024-08-29,Maxima e-pood\Tõrva,'5555******4444 29.08.24  Maxima e-pood\Tõrva,51.42,EUR,D
4306,2024-08-30,Jetoil\Abja-Paluoja,'5555******4444 30.08.24  Jetoil\Abja-Paluoja,95.45,EUR,D
4307,2024-08-31,Prisma\Sillamäe,'5555******4444 31.08.24  Prisma\Sillamäe,121.96,EUR,D
4308,2024-08-31,Arne,Transaction with Arne,640.71,EUR,D
4309,2024-08-31,Magaziin e-pood\Mustvee,'5555******4444 31.08.24  Magaziin e-pood\Mustvee,115.28,EUR,D
4310,2024-08-31,Kaubamaja\Tapa,'5555******4444 31.08.24  Kaubamaja\Tapa,51.87,EUR,D
4311,2024-09-01,Euro Oil\Püssi,'5555******4444 01.09.24  Euro Oil\Püssi,27.27,EUR,D
4312,2024-09-01,H&M\Tallinn,'5555******4444 01.09.24  H&M\Tallinn,472.38,EUR,D
4313,2024-09-01,Säästumarket\Otepää,'5555******4444 01.09.24  Säästumarket\Otepää,192.07,EUR,D
4314,2024-09-02,Oliver,Transaction with Oliver,142.32,EUR,K
4315,2024-09-02,Oskar,Transaction with Oskar,228.61,EUR,D
4316,2024-09-04,Olerex\Jõgeva,'5555******4444 04.09.24  Olerex\Jõgeva,40.78,EUR,D
4317,2024-09-04,Aivi,Transaction with Aivi,923.13,EUR,D
4318,2024-09-04,Siim,Salary from Siim,2920.51,EUR,K
4319,2024-09-04,Circle K\Vastseliina,'5555******4444 04.09.24  Circle K\Vastseliina,30.98,EUR,D
4320,2024-09-04,Kertu,Transaction with Kertu,816.76,EUR,K
4321,2024-09-05,K-rauta\Mustvee,'5555******4444 05.09.24  K-rauta\Mustvee,130.4,EUR,D
4322,2024-09-06,Mohito\Kose,'5555******4444 06.09.24  Mohito\Kose,380.7,EUR,D
4323,2024-09-06,Alexela\Rakvere,'5555******4444 06.09.24  Alexela\Rakvere,87.69,EUR,D
4324,2024-09-07,Automaailm\Tõrva,'5555******4444 07.09.24  Automaailm\Tõrva,46.34,EUR,D
4325,2024-09-07,Karl,Transaction with Karl,214.37,EUR,K
4326,2024-09-08,Juhan,Salary from Juhan,1610.57,EUR,K
4327,2024-09-08,Eeden Keskus\Tabasalu,'5555******4444 08.09.24  Eeden Keskus\Tabasalu,211.58,EUR,D
4328,2024-09-08,Rahva Raamat\Sillamäe,'5555******4444 08.09.24  Rahva Raamat\Sillamäe,200.71,EUR,D
4329,2024-09-09,Ivo,Transaction with Ivo,852.23,EUR,D
4330,2024-09-09,Telia\Loksa,'5555******4444 09.09.24  Telia\Loksa,57.02,EUR,D
4331,2024-09-10,Matkamaailm\Kiviõli,'5555******4444 10.09.24  Matkamaailm\Kiviõli,19.97,EUR,D
4332,2024-09-10,Starman\Vastseliina,'5555******4444 10.09.24  Starman\Vastseliina,134.58,EUR,D
4333,2024-09-10,Pärnu Keskus\Paide,'5555******4444 10.09.24  Pärnu Keskus\Paide,241.94,EUR,D
4334,2024-09-11,Statoil\Rakvere,'5555******4444 11.09.24  Statoil\Rakvere,84.14,EUR,D
4335,2024-09-12,Helena,Transaction with Helena,47.87,EUR,D
4336,2024-09-12,Tervis24\Loksa,'5555******4444 12.09.24  Tervis24\Loksa,101.75,EUR,D
4337,2024-09-13,Juhan,Transaction with Juhan,749.29,EUR,K
4338,2024-09-13,Maxima\Elva,'5555******4444 13.09.24  Maxima\Elva,412.55,EUR,D
4339,2024-09-13,Alexela\Kärdla,'5555******4444 13.09.24  Alexela\Kärdla,74.88,EUR,D
4340,2024-09-13,Telia\Kärdla,'5555******4444 13.09.24  Telia\Kärdla,155.72,EUR,D
4341,2024-09-14,Matkasell\Kohtla-Järve,'5555******4444 14.09.24  Matkasell\Kohtla-Järve,183.01,EUR,D
4342,2024-09-15,BTA Kindlustus\Maardu,'5555******4444 15.09.24  BTA Kindlustus\Maardu,166.76,EUR,D
4343,2024-09-15,Kristiine Keskus\Tabasalu,'5555******4444 15.09.24  Kristiine Keskus\Tabasalu,103.25,EUR,D
4344,2024-09-16,Triin,Transaction with Triin,78.64,EUR,K
4345,2024-09-16,Tallinna Küte\Võru,'5555******4444 16.09.24  Tallinna Küte\Võru,102.39,EUR,D
4346,2024-09-16,Kaubamaja\Vastseliina,'5555******4444 16.09.24  Kaubamaja\Vastseliina,264.93,EUR,D
4347,2024-09-17,If Kindlustus\Kohtla-Järve,'5555******4444 17.09.24  If Kindlustus\Kohtla-Järve,143.5,EUR,D
4348,2024-09-19,Uuskasutuskeskus\Keila,'5555******4444 19.09.24  Uuskasutuskeskus\Keila,441.45,EUR,D
4349,2024-09-20,Uuskasutuskeskus\Kohtla-Järve,'5555******4444 20.09.24  Uuskasutuskeskus\Kohtla-Järve,436.35,EUR,D
4350,2024-09-20,Neste\Elva,'5555******4444 20.09.24  Neste\Elva,52.87,EUR,D
4351,2024-09-20,Decora\Muhu,'5555******4444 20.09.24  Decora\Muhu,171.6,EUR,D
4352,2024-09-20,Euro Oil\Rakvere,'5555******4444 20.09.24  Euro Oil\Rakvere,92.85,EUR,D
4353,2024-09-22,Annika,Transaction with Annika,686.64,EUR,K
4354,2024-09-22,Kristo,Transaction with Kristo,981.36,EUR,K
4355,2024-09-23,Värvikeskus\Paldiski,'5555******4444 23.09.24  Värvikeskus\Paldiski,99.74,EUR,D
4356,2024-09-23,Motonet\Luunja,'5555******4444 23.09.24  Motonet\Luunja,134.9,EUR,D
4357,2024-09-23,Levikom\Muhu,'5555******4444 23.09.24  Levikom\Muhu,121.49,EUR,D
4358,2024-09-24,Skanmööbel\Kiviõli,'5555******4444 24.09.24  Skanmööbel\Kiviõli,276.07,EUR,D
4359,2024-09-24,Rahva Raamat\Loksa,'5555******4444 24.09.24  Rahva Raamat\Loksa,185.61,EUR,D
4360,2024-09-25,Reserved\Luunja,'5555******4444 25.09.24  Reserved\Luunja,17.44,EUR,D
